Date,Campaign name,Cost (EUR),Impressions,Clicks (all),Post reactions,Post comments,Post shares,Post Saves,Page likes,Three-second video views,Engagement
2025-02-26,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"14,77",14722,14,,,,,,743,0
2025-02-26,BODYHOUSE_Notoriety_FB_Ville_GRENOBLE,"7,43",8710,9,1,,,,,271,1
2025-02-26,BODYHOUSE_Notoriety_FB_Ville_LYON,"5,45",8813,10,1,,,,,520,1
2025-02-26,BODYHOUSE_Notoriety_META_Ville_CHAMBERY,"5,15",7448,43,6,,,,,1847,6
2025-02-26,BODYHOUSE_Notoriety_META_Ville_MONTELIMAR,"6,71",8561,11,2,,,,,389,2
2025-02-26,BODYHOUSE_Notoriety_META_Ville_SAINTE-EULALIE,"6,44",10327,14,,,,,,325,0
2025-02-26,BODYHOUSE_Notoriety_META_Ville_SALAISE,"5,26",6631,6,,,,,,309,0
2025-02-26,BODYHOUSE_Traffic_FB_Ville_GRENOBLE,"7,05",9420,34,,,,,,,0
2025-02-26,BODYHOUSE_Traffic_FB_Ville_LYON,"5,42",6340,41,1,,,,,,1
2025-02-26,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"20,22",22421,148,1,,,,,,1
2025-02-26,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"14,88",18104,85,,,,,,,0
2025-02-26,BODYHOUSE_Traffic_FB_ville_AVIGNON(SUD),"14,15",17429,73,,,,,,,0
2025-02-26,BODYHOUSE_Traffic_META_Ville_CHAMBERY,"5,1",2848,41,,,,,2,,0
2025-02-26,BODYHOUSE_Traffic_META_Ville_MONTELIMAR,"4,87",12637,47,,,,,,,0
2025-02-26,BODYHOUSE_Traffic_META_Ville_SAINTE-EULALIE,"6,79",6657,48,,,,,,,0
2025-02-26,BODYHOUSE_Traffic_META_Ville_SALAISE,"5,42",2485,40,1,,1,,,,2
2025-02-27,BODYHOUSE_Engagment_IG_Ville_SALAISE,"9,25",2659,10,12,,,,,1195,12
2025-02-27,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"12,89",2989,19,44,1,,,,1630,45
2025-02-27,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"13,41",13556,25,1,,,,,486,1
2025-02-27,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"13,49",13595,8,,,,,,649,0
2025-02-27,BODYHOUSE_Notoriety_FB_Ville_GRENOBLE,"6,82",7748,4,2,,,,,151,2
2025-02-27,BODYHOUSE_Notoriety_FB_Ville_LYON,"5,34",8019,11,,,,,,226,0
2025-02-27,BODYHOUSE_Notoriety_META_Ville_CHAMBERY,"4,77",6723,53,17,,1,,,1622,18
2025-02-27,BODYHOUSE_Notoriety_META_Ville_MONTELIMAR,"6,01",7557,17,5,,,,,259,5
2025-02-27,BODYHOUSE_Notoriety_META_Ville_SAINTE-EULALIE,"5,79",9262,3,1,,,,,224,1
2025-02-27,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,84",6043,8,3,,,,,247,3
2025-02-27,BODYHOUSE_Traffic_FB_Ville_GRENOBLE,"7,04",7952,38,2,,,,,,2
2025-02-27,BODYHOUSE_Traffic_FB_Ville_LYON,"5,07",4819,43,,,,,,,0
2025-02-27,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"20,38",20250,126,1,,,,,,1
2025-02-27,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"14,02",15099,72,,,,,,,0
2025-02-27,BODYHOUSE_Traffic_FB_ville_AVIGNON(SUD),"14,77",16695,66,,,,,,,0
2025-02-27,BODYHOUSE_Traffic_META_Ville_CHAMBERY,"4,72",2625,43,,,,,,,0
2025-02-27,BODYHOUSE_Traffic_META_Ville_MONTELIMAR,"4,64",9257,34,,,,,,,0
2025-02-27,BODYHOUSE_Traffic_META_Ville_SAINTE-EULALIE,"6,05",5703,44,,,,,,,0
2025-02-27,BODYHOUSE_Traffic_META_Ville_SALAISE,"4,99",2485,35,1,,,,,,1
2025-02-28,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"12,14",2723,19,47,,,,,1514,47
2025-02-28,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"18,94",19516,97,2,,,,,,2
2025-03-03,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"2,27",563,10,6,,,,,338,6
2025-03-03,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"0,06",35,0,,,,,,19,0
2025-03-03,BODYHOUSE_Engagement_IG_Ville_JACOU,"4,86",810,8,14,,,1,,441,15
2025-03-03,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"12,05",2014,28,22,,,,,1051,22
2025-03-03,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"2,57",575,4,6,,,1,,332,7
2025-03-03,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"2,98",738,5,12,,,,,465,12
2025-03-03,BODYHOUSE_Engagment_IG_Ville_SALAISE,"9,2",1407,9,13,,,,,852,13
2025-03-03,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"2,37",349,1,1,,,,,189,1
2025-03-03,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"6,38",1972,48,8,1,,,12,,9
2025-03-03,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"6,75",2002,45,4,,,,11,,4
2025-03-03,BODYHOUSE_Fans_FB_Ville_LYON,"7,04",1256,35,12,,,1,10,,13
2025-03-03,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"3,75",986,19,4,,,,2,,4
2025-03-03,BODYHOUSE_Fans_FB_Ville_VALENCE,"1,9",848,3,,,,,,,0
2025-03-03,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"9,14",7399,18,2,,,,,372,2
2025-03-03,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"10,62",7380,8,,,,,,475,0
2025-03-03,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"1,61",1232,10,,,,,,,0
2025-03-04,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,11",2518,41,34,,,,,1474,34
2025-03-04,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"9,53",2002,11,29,,,,,1105,29
2025-03-04,BODYHOUSE_Engagement_IG_Ville_JACOU,"11,47",2463,31,17,,,2,,1518,19
2025-03-04,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"30,53",5436,54,52,,,,,2980,52
2025-03-04,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"10,85",2522,23,39,,,,,1442,39
2025-03-04,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"10,93",2746,26,49,,,,,1607,49
2025-03-04,BODYHOUSE_Engagment_IG_Ville_SALAISE,"14,48",2921,25,30,,,1,,1785,31
2025-03-04,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"8,93",1897,18,24,,,,,1103,24
2025-03-04,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,77",3389,95,29,,1,1,22,,31
2025-03-04,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,57",3063,73,11,,1,,13,,12
2025-03-04,BODYHOUSE_Fans_FB_Ville_LYON,"10,71",2559,49,7,,,,17,,7
2025-03-04,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,77",3488,102,19,,2,,20,,21
2025-03-04,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,98",4308,45,6,,,,11,,6
2025-03-04,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"17,2",18357,35,6,,,,,811,6
2025-03-04,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"17,23",17886,13,2,,,,,875,2
2025-03-04,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,54",7277,35,,,,,,,0
2025-03-05,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"10,4",2167,18,30,,,,,1283,30
2025-03-05,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"10,83",2086,12,21,,,1,,1142,22
2025-03-05,BODYHOUSE_Engagement_IG_Ville_JACOU,"10,62",2148,26,23,,,,,1337,23
2025-03-05,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"25,5",4278,38,38,,,,,2275,38
2025-03-05,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"10,91",2260,24,21,,,,,1251,21
2025-03-05,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,24",2635,24,29,,,,,1555,29
2025-03-05,BODYHOUSE_Engagment_IG_Ville_SALAISE,"12,86",2505,17,25,,,,,1473,25
2025-03-05,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"9,04",1892,9,13,,,,,1004,13
2025-03-05,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,03",3698,80,16,,,,18,,16
2025-03-05,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"9,54",2857,57,12,,,,12,,12
2025-03-05,BODYHOUSE_Fans_FB_Ville_LYON,"10,06",2646,60,6,,,,16,,6
2025-03-05,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,58",3930,69,5,,,,23,,5
2025-03-05,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,46",3714,35,8,,,,10,,8
2025-03-05,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,61",18707,36,6,,,,,883,6
2025-03-05,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,05",17954,12,2,,,,,849,2
2025-03-05,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,33",7385,41,,,,,,,0
2025-03-06,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"10,35",1872,14,20,,,,,981,20
2025-03-06,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,39",1996,13,29,,,,,1092,29
2025-03-06,BODYHOUSE_Engagement_IG_Ville_JACOU,"10,02",1691,15,15,,,,,944,15
2025-03-06,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,37",2336,32,19,,,,,1255,19
2025-03-06,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,25",2336,21,20,,,1,,1219,21
2025-03-06,BODYHOUSE_Engagment_IG_Ville_SALAISE,"15,13",2751,19,39,,,,,1603,39
2025-03-06,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"8,78",1732,9,15,,,,,906,15
2025-03-06,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,35",3859,84,13,,,,19,,13
2025-03-06,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,14",3038,48,15,,,,10,,15
2025-03-06,BODYHOUSE_Fans_FB_Ville_LYON,"10,54",2973,58,4,,,,15,,4
2025-03-06,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"9,74",3938,71,11,,,,16,,11
2025-03-06,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,29",3579,40,10,,,,4,,10
2025-03-06,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,4",17936,35,5,,,,2,806,5
2025-03-06,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,46",17544,14,1,,,,,731,1
2025-03-06,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,31",5863,30,,,,,,,0
2025-03-07,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,44",1707,24,16,,,,,925,16
2025-03-07,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,57",2000,10,9,1,,,,1161,10
2025-03-07,BODYHOUSE_Engagement_IG_Ville_JACOU,"11,5",1798,16,14,,,,,1047,14
2025-03-07,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,06",2161,29,31,,,,,1122,31
2025-03-07,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,71",2225,19,37,,,,,1182,37
2025-03-07,BODYHOUSE_Engagment_IG_Ville_SALAISE,"14,19",2576,18,24,,,,,1524,24
2025-03-07,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"7,7",1628,10,4,,,,,747,4
2025-03-07,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"11,11",4092,70,9,,,,18,,9
2025-03-07,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,83",3136,48,6,,,,12,,6
2025-03-07,BODYHOUSE_Fans_FB_Ville_LYON,"10,8",2780,43,5,,,,11,,5
2025-03-07,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,89",3966,67,14,,,,16,,14
2025-03-07,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,74",3523,26,8,,,,4,,8
2025-03-07,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,62",17463,27,6,1,,,,686,7
2025-03-07,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,47",16822,13,,,,,,700,0
2025-03-07,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,35",6617,40,,,,,,,0
2025-03-08,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,25",1657,9,10,,,,,856,10
2025-03-08,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,43",1946,15,8,,,,,1132,8
2025-03-08,BODYHOUSE_Engagement_IG_Ville_JACOU,"10,86",1594,9,7,,,1,,885,8
2025-03-08,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,33",2073,12,15,,,,,1102,15
2025-03-08,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,88",2044,14,25,1,,,,1032,26
2025-03-08,BODYHOUSE_Engagment_IG_Ville_SALAISE,"15,1",2845,14,19,,,,,1639,19
2025-03-08,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"8,78",1760,7,,,,,,690,0
2025-03-08,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,59",4075,55,13,,,,9,,13
2025-03-08,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"11,08",3624,63,7,,,,13,,7
2025-03-08,BODYHOUSE_Fans_FB_Ville_LYON,"10,65",3573,46,7,,,,13,,7
2025-03-08,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"11,03",4066,74,12,,,,15,,12
2025-03-08,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,76",3689,26,7,,,,6,,7
2025-03-08,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,9",17291,28,3,,,,,535,3
2025-03-08,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"19,11",17062,19,1,,,,,729,1
2025-03-08,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,83",7224,38,,,,,,,0
2025-03-09,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"12,14",1854,9,9,,,,,1002,9
2025-03-09,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"12,54",2047,15,10,,,,,1251,10
2025-03-09,BODYHOUSE_Engagement_IG_Ville_JACOU,"12,17",1955,8,11,,,,,1114,11
2025-03-09,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"12,19",2344,20,8,1,,,,1244,9
2025-03-09,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"12,13",2113,22,26,,,,,1067,26
2025-03-09,BODYHOUSE_Engagment_IG_Ville_SALAISE,"15,57",2802,19,19,,,,,1620,19
2025-03-09,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"9,93",1978,9,2,,,,,835,2
2025-03-09,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,83",4261,62,7,,,,13,,7
2025-03-09,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,67",3509,61,9,,,,12,,9
2025-03-09,BODYHOUSE_Fans_FB_Ville_LYON,"11,06",3353,74,16,,,,19,,16
2025-03-09,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"11,91",4638,81,19,,1,,24,,20
2025-03-09,BODYHOUSE_Fans_FB_Ville_VALENCE,12,4617,39,7,,,,13,,7
2025-03-09,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"19,6",17495,18,3,,,,,559,3
2025-03-09,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"19,44",17542,20,,,,,,724,0
2025-03-09,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,71",8778,46,2,,,,,,2
2025-03-10,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,34",1711,9,20,,,1,,936,21
2025-03-10,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,43",1863,11,9,,,,,1114,9
2025-03-10,BODYHOUSE_Engagement_IG_Ville_JACOU,"10,89",1706,11,11,,,,,981,11
2025-03-10,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,63",2167,15,19,,,,,1130,19
2025-03-10,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,42",2175,25,25,2,,1,,1157,28
2025-03-10,BODYHOUSE_Engagment_IG_Ville_SALAISE,"15,49",2658,19,26,,,,,1555,26
2025-03-10,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"8,5",1818,7,2,,,,,722,2
2025-03-10,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"11,08",4262,63,14,,,,15,,14
2025-03-10,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"11,09",3118,43,9,,,,13,,9
2025-03-10,BODYHOUSE_Fans_FB_Ville_LYON,"11,21",3719,65,14,,,,19,,14
2025-03-10,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,4",4106,59,11,,1,,10,,12
2025-03-10,BODYHOUSE_Fans_FB_Ville_VALENCE,"11,03",4183,34,9,,,,9,,9
2025-03-10,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"19,1",17061,14,1,,,,,516,1
2025-03-10,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"19,14",16367,20,,,,,,717,0
2025-03-10,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,3",7140,37,2,,,,,,2
2025-03-11,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,01",1637,11,8,,,,,909,8
2025-03-11,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"10,94",1722,9,6,,,,,1025,6
2025-03-11,BODYHOUSE_Engagement_IG_Ville_JACOU,"10,81",1701,5,11,,,,,995,11
2025-03-11,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,36",1953,22,15,,,,,1053,15
2025-03-11,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,36",2089,17,31,,,,,1109,31
2025-03-11,BODYHOUSE_Engagment_IG_Ville_SALAISE,"14,6",2440,16,16,,,,,1418,16
2025-03-11,BODYHOUSE_Engagment_META_Ville_TIGNIEU,9,1708,4,2,,,,,732,2
2025-03-11,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"9,51",3125,52,4,,,,10,,4
2025-03-11,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,69",2927,43,6,,,,10,,6
2025-03-11,BODYHOUSE_Fans_FB_Ville_LYON,"8,92",3038,31,3,,,,9,,3
2025-03-11,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,78",3730,47,9,,,,9,,9
2025-03-11,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,59",3959,15,3,,,,5,,3
2025-03-11,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,61",17920,13,1,,,,,497,1
2025-03-11,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,47",15813,22,4,,,,,767,4
2025-03-11,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,35",7306,57,,,,,,,0
2025-03-12,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"10,79",1558,8,12,,,,,847,12
2025-03-12,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,42",1732,11,6,,,,,1016,6
2025-03-12,BODYHOUSE_Engagement_IG_Ville_JACOU,"10,62",1708,9,15,,,,,959,15
2025-03-12,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"9,81",1752,14,3,,,,,719,3
2025-03-12,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,1",1887,15,12,,,,,1013,12
2025-03-12,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,12",1911,16,19,1,,1,,1011,21
2025-03-12,BODYHOUSE_Engagment_IG_Ville_SALAISE,"15,08",2433,9,20,,,,,1396,20
2025-03-12,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"9,07",1678,11,,,,,,691,0
2025-03-12,BODYHOUSE_Fans_FB_Ville_AVIGNON(NORD),"8,22",2209,63,14,,2,,13,,16
2025-03-12,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,29",3955,60,9,1,1,,14,,11
2025-03-12,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,71",2998,45,9,,,,9,,9
2025-03-12,BODYHOUSE_Fans_FB_Ville_LYON,"10,54",3493,50,15,,,,12,,15
2025-03-12,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"11,01",3939,75,9,,1,,17,,10
2025-03-12,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,73",4105,18,3,,,,4,,3
2025-03-12,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,6",17605,21,1,,,,,401,1
2025-03-12,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,54",16273,15,,,,,,702,0
2025-03-12,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,25",6801,29,,,,,,,0
2025-03-13,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,3",1560,17,14,,,,,849,14
2025-03-13,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"3,93",631,1,6,,,,,353,6
2025-03-13,BODYHOUSE_Engagement_IG_Ville_JACOU,"11,47",1774,13,16,,,,,1036,16
2025-03-13,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"34,03",5144,28,12,,,1,,2065,13
2025-03-13,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,21",1927,16,14,,,,,997,14
2025-03-13,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,12",1971,13,18,2,,,,1079,20
2025-03-13,BODYHOUSE_Engagment_IG_Ville_SALAISE,"14,31",2256,8,20,,,,,1305,20
2025-03-13,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"8,66",1639,10,1,,,,,691,1
2025-03-13,BODYHOUSE_Fans_FB_Ville_AVIGNON(NORD),"14,63",4665,100,20,,,,16,,20
2025-03-13,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,31",3860,45,7,,,,6,,7
2025-03-13,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"9,86",2784,43,7,,,,9,,7
2025-03-13,BODYHOUSE_Fans_FB_Ville_LYON,"10,39",2849,50,8,,,,10,,8
2025-03-13,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,41",3921,52,11,,,,8,,11
2025-03-13,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,35",3657,25,5,,,,3,,5
2025-03-13,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,16",17197,24,4,,,1,,556,5
2025-03-13,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,07",16440,10,,,,,,727,0
2025-03-13,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,37",6103,33,1,,,,,,1
2025-03-14,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,54",1634,18,11,1,,,,852,12
2025-03-14,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"2,76",464,1,3,,,,,261,3
2025-03-14,BODYHOUSE_Engagement_IG_Ville_JACOU,"11,29",1678,5,17,,,,,912,17
2025-03-14,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"42,63",6291,21,19,,,,,2522,19
2025-03-14,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"10,9",1852,25,16,,,,,960,16
2025-03-14,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,47",2017,8,24,,,,,1086,24
2025-03-14,BODYHOUSE_Engagment_IG_Ville_SALAISE,15,2316,9,33,2,,,,1291,35
2025-03-14,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"9,13",1749,5,2,,,,,714,2
2025-03-14,BODYHOUSE_Fans_FB_Ville_AVIGNON(NORD),"16,07",5160,81,22,,,,19,,22
2025-03-14,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,72",3982,41,8,,,,5,,8
2025-03-14,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,54",3138,39,7,,,,9,,7
2025-03-14,BODYHOUSE_Fans_FB_Ville_LYON,"10,16",3326,49,7,,,,11,,7
2025-03-14,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,76",4300,57,10,,,,18,,10
2025-03-14,BODYHOUSE_Fans_FB_Ville_VALENCE,"10,56",4032,24,5,,,,3,,5
2025-03-14,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,31",17348,17,3,,,,,567,3
2025-03-14,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,15",16294,11,2,,,,,647,2
2025-03-14,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,34",5795,37,,,,,,,0
2025-03-15,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"11,75",1818,22,14,,,,,950,14
2025-03-15,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"2,86",543,5,2,,,,,308,2
2025-03-15,BODYHOUSE_Engagement_IG_Ville_JACOU,"11,1",1862,20,12,,,,,1095,12
2025-03-15,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"40,07",6485,28,23,,,,,2842,23
2025-03-15,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"11,6",1961,13,21,,,,,1001,21
2025-03-15,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"11,41",2016,19,29,,,,,1092,29
2025-03-15,BODYHOUSE_Engagment_IG_Ville_SALAISE,"15,21",2472,17,21,,,,,1359,21
2025-03-15,BODYHOUSE_Engagment_META_Ville_TIGNIEU,"9,29",1768,5,,,,,,745,0
2025-03-15,BODYHOUSE_Fans_FB_Ville_AVIGNON(NORD),"16,22",5801,71,14,,1,,15,,15
2025-03-15,BODYHOUSE_Fans_FB_Ville_AVIGNON(SUD),"10,68",4181,50,14,,,,14,,14
2025-03-15,BODYHOUSE_Fans_FB_Ville_GRENOBLE,"10,79",3736,55,2,,,,16,,2
2025-03-15,BODYHOUSE_Fans_FB_Ville_LYON,"10,87",3958,57,4,,,,18,,4
2025-03-15,BODYHOUSE_Fans_FB_Ville_MONTELIMAR,"10,93",4287,46,5,,,,10,,5
2025-03-15,BODYHOUSE_Fans_FB_Ville_VALENCE,"11,25",4693,26,,,,,8,,0
2025-03-15,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"18,69",17833,26,5,,,,,634,5
2025-03-15,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"18,7",17527,11,4,,,,,785,4
2025-03-15,BODYHOUSE_Traffic_FB_Ville_TIGNIEU,"5,81",6534,40,,,,,,,0
2025-03-16,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"12,25",1943,24,9,,,,,1009,9
2025-03-16,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"2,94",587,3,4,,,,,315,4
2025-03-16,BODYHOUSE_Engagement_IG_Ville_JACOU,"12,26",2059,16,13,,,,,1198,13
2025-03-16,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"45,18",7979,15,22,,,,,3554,22
2025-03-16,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"12,1",2194,10,12,,,,,1090,12
